Region,Descripcion,Periodo_2023,Periodo_2024,Porcentaje_variacion
Santa Lucía de Tirajana,    4. Secuestro,0.0,0.0,0.0
Santa Lucía de Tirajana,    5. Delitos contra la libertad sexual,12.0,10.0,-16.7
Santa Lucía de Tirajana,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,4.0,100.0
Santa Lucía de Tirajana,    5.2.-Resto de delitos contra la libertad sexual,12.0,6.0,-50.0
Santa Lucía de Tirajana,    6. Robos con violencia e intimidaciÃ³n,12.0,19.0,58.3
Santa Lucía de Tirajana,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,23.0,12.0
Santa Lucía de Tirajana,    7.1.-Robos con fuerza en domicilios,20.0,7.0,-65.0
Santa Lucía de Tirajana,    8. Hurtos,167.0,183.0,9.6
Santa Lucía de Tirajana,    9. Sustracciones de vehÃ­culos,3.0,4.0,33.3
Santa Lucía de Tirajana,    10. TrÃ¡fico de drogas,7.0,2.0,-71.4
Santa Lucía de Tirajana,    11. Resto de criminalidad convencional,416.0,465.0,11.8
Santa Lucía de Tirajana,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),75.0,80.0,6.7
Santa Lucía de Tirajana,    12.-Estafas informÃ¡ticas,55.0,67.0,21.8
Santa Lucía de Tirajana,    13.-Otros ciberdelitos,20.0,13.0,-35.0
Santa Lucía de Tirajana,    III. TOTAL INFRACCIONES PENALES,732.0,792.0,8.2
Telde,    I. CRIMINALIDAD CONVENCIONAL,1086.0,1081.0,-0.5
Telde,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Telde,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Telde,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,8.0,9.0,12.5
Telde,    4. Secuestro,0.0,0.0,0.0
Telde,    5. Delitos contra la libertad sexual,7.0,8.0,14.3
Telde,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,1.0,0.0
Telde,    5.2.-Resto de delitos contra la libertad sexual,6.0,7.0,16.7
Telde,    6. Robos con violencia e intimidaciÃ³n,8.0,17.0,112.5
Telde,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,41.0,38.0
Telde,    7.1.-Robos con fuerza en domicilios,22.0,15.0,-31.8
Telde,    8. Hurtos,195.0,248.0,27.2
Telde,    9. Sustracciones de vehÃ­culos,49.0,29.0,-40.8
Telde,    10. TrÃ¡fico de drogas,8.0,6.0,-25.0
Telde,    11. Resto de criminalidad convencional,770.0,726.0,-5.7
Telde,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),247.0,272.0,10.1
Telde,    12.-Estafas informÃ¡ticas,178.0,241.0,35.4
Telde,    13.-Otros ciberdelitos,69.0,31.0,-55.1
Telde,    III. TOTAL INFRACCIONES PENALES,1333.0,1353.0,1.5
Isla de Lanzarote,    I. CRIMINALIDAD CONVENCIONAL,1423.0,1532.0,7.7
Isla de Lanzarote,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Isla de Lanzarote,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,2.0,100.0
Isla de Lanzarote,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,42.0,26.0,-38.1
Isla de Lanzarote,    4. Secuestro,0.0,0.0,0.0
Isla de Lanzarote,    5. Delitos contra la libertad sexual,19.0,39.0,105.3
Isla de Lanzarote,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,4.0,15.0,275.0
Isla de Lanzarote,    5.2.-Resto de delitos contra la libertad sexual,15.0,24.0,60.0
Isla de Lanzarote,    6. Robos con violencia e intimidaciÃ³n,38.0,20.0,-47.4
Isla de Lanzarote,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,77.0,39.0
Isla de Lanzarote,    7.1.-Robos con fuerza en domicilios,34.0,20.0,-41.2
Isla de Lanzarote,    8. Hurtos,390.0,430.0,10.3
Isla de Lanzarote,    9. Sustracciones de vehÃ­culos,10.0,15.0,50.0
Isla de Lanzarote,    10. TrÃ¡fico de drogas,12.0,21.0,75.0
Isla de Lanzarote,    11. Resto de criminalidad convencional,834.0,940.0,12.7
Isla de Lanzarote,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),258.0,273.0,5.8
Isla de Lanzarote,    12.-Estafas informÃ¡ticas,236.0,256.0,8.5
Isla de Lanzarote,    13.-Otros ciberdelitos,22.0,17.0,-22.7
Isla de Lanzarote,    III. TOTAL INFRACCIONES PENALES,1681.0,1805.0,7.4
Arrecife,    I. CRIMINALIDAD CONVENCIONAL,542.0,609.0,12.4
Arrecife,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Arrecife,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,1.0,0.0
Arrecife,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,13.0,11.0,-15.4
Arrecife,    4. Secuestro,0.0,0.0,0.0
Arrecife,    5. Delitos contra la libertad sexual,8.0,16.0,100.0
Arrecife,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,3.0,8.0,166.7
Arrecife,    5.2.-Resto de delitos contra la libertad sexual,5.0,8.0,60.0
Arrecife,    6. Robos con violencia e intimidaciÃ³n,20.0,9.0,-55.0
Arrecife,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,24.0,15.0
Arrecife,    7.1.-Robos con fuerza en domicilios,10.0,5.0,-50.0
Arrecife,    8. Hurtos,118.0,116.0,-1.7
Arrecife,    9. Sustracciones de vehÃ­culos,6.0,11.0,83.3
Arrecife,    10. TrÃ¡fico de drogas,6.0,9.0,50.0
Arrecife,    11. Resto de criminalidad convencional,346.0,421.0,21.7
Arrecife,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),43.0,42.0,-2.3
Arrecife,    12.-Estafas informÃ¡ticas,40.0,37.0,-7.5
Arrecife,    13.-Otros ciberdelitos,3.0,5.0,66.7
Arrecife,    III. TOTAL INFRACCIONES PENALES,585.0,651.0,11.3
Teguise,    I. CRIMINALIDAD CONVENCIONAL,122.0,144.0,18.0
Teguise,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Teguise,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Teguise,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,5.0,3.0,-40.0
Teguise,    4. Secuestro,0.0,0.0,0.0
Teguise,    5. Delitos contra la libertad sexual,3.0,11.0,266.7
Teguise,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,4.0,300.0
Teguise,    5.2.-Resto de delitos contra la libertad sexual,2.0,7.0,250.0
Teguise,    6. Robos con violencia e intimidaciÃ³n,2.0,0.0,-100.0
Teguise,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,4.0,2.0
Teguise,    7.1.-Robos con fuerza en domicilios,0.0,2.0,100.0
Teguise,    8. Hurtos,21.0,32.0,52.4
Teguise,    9. Sustracciones de vehÃ­culos,0.0,0.0,0.0
Teguise,    10. TrÃ¡fico de drogas,0.0,5.0,100.0
Teguise,    11. Resto de criminalidad convencional,87.0,91.0,4.6
Teguise,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),39.0,46.0,17.9
Teguise,    12.-Estafas informÃ¡ticas,37.0,44.0,18.9
Teguise,    13.-Otros ciberdelitos,2.0,2.0,0.0
Teguise,    III. TOTAL INFRACCIONES PENALES,161.0,190.0,18.0
Tías,    I. CRIMINALIDAD CONVENCIONAL,339.0,274.0,-19.2
Tías,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Tías,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Tías,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,9.0,3.0,-66.7
Tías,    4. Secuestro,0.0,0.0,0.0
Tías,    5. Delitos contra la libertad sexual,6.0,4.0,-33.3
Tías,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,2.0,100.0
Tías,    5.2.-Resto de delitos contra la libertad sexual,6.0,2.0,-66.7
Tías,    6. Robos con violencia e intimidaciÃ³n,13.0,4.0,-69.2
Tías,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,21.0,5.0
Tías,    7.1.-Robos con fuerza en domicilios,12.0,3.0,-75.0
Tías,    8. Hurtos,127.0,122.0,-3.9
Tías,    9. Sustracciones de vehÃ­culos,1.0,0.0,-100.0
Tías,    10. TrÃ¡fico de drogas,2.0,1.0,-50.0
Tías,    11. Resto de criminalidad convencional,160.0,135.0,-15.6
Tías,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),70.0,61.0,-12.9
Tías,    12.-Estafas informÃ¡ticas,64.0,59.0,-7.8
Tías,    13.-Otros ciberdelitos,6.0,2.0,-66.7
Tías,    III. TOTAL INFRACCIONES PENALES,409.0,335.0,-18.1
Provincia de Santa Cruz de Tenerife,    I. CRIMINALIDAD CONVENCIONAL,10450.0,11789.0,12.8
Provincia de Santa Cruz de Tenerife,    1. Homicidios dolosos y asesinatos consumados,2.0,0.0,-100.0
Provincia de Santa Cruz de Tenerife,    2. Homicidios dolosos y asesinatos en grado tentativa,5.0,3.0,-40.0
Provincia de Santa Cruz de Tenerife,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,131.0,154.0,17.6
Provincia de Santa Cruz de Tenerife,    4. Secuestro,1.0,0.0,-100.0
Provincia de Santa Cruz de Tenerife,    5. Delitos contra la libertad sexual,112.0,125.0,11.6
Provincia de Santa Cruz de Tenerife,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,21.0,17.0,-19.0
Provincia de Santa Cruz de Tenerife,    5.2.-Resto de delitos contra la libertad sexual,91.0,108.0,18.7
Provincia de Santa Cruz de Tenerife,    6. Robos con violencia e intimidaciÃ³n,249.0,216.0,-13.3
Provincia de Santa Cruz de Tenerife,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,456.0,434.0
Provincia de Santa Cruz de Tenerife,    7.1.-Robos con fuerza en domicilios,285.0,256.0,-10.2
Provincia de Santa Cruz de Tenerife,    8. Hurtos,3950.0,4740.0,20.0
Provincia de Santa Cruz de Tenerife,    9. Sustracciones de vehÃ­culos,173.0,230.0,32.9
Provincia de Santa Cruz de Tenerife,    10. TrÃ¡fico de drogas,77.0,78.0,1.3
Provincia de Santa Cruz de Tenerife,    11. Resto de criminalidad convencional,5294.0,5809.0,9.7
Provincia de Santa Cruz de Tenerife,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),1565.0,1985.0,26.8
Provincia de Santa Cruz de Tenerife,    12.-Estafas informÃ¡ticas,1385.0,1784.0,28.8
Provincia de Santa Cruz de Tenerife,    13.-Otros ciberdelitos,180.0,201.0,11.7
Provincia de Santa Cruz de Tenerife,    III. TOTAL INFRACCIONES PENALES,12015.0,13774.0,14.6
La Gomera,    I. CRIMINALIDAD CONVENCIONAL,88.0,122.0,38.6
La Gomera,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
La Gomera,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
La Gomera,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,5.0,7.0,40.0
La Gomera,    4. Secuestro,0.0,0.0,0.0
La Gomera,    5. Delitos contra la libertad sexual,1.0,1.0,0.0
La Gomera,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,1.0,0.0
La Gomera,    5.2.-Resto de delitos contra la libertad sexual,0.0,0.0,0.0
La Gomera,    6. Robos con violencia e intimidaciÃ³n,1.0,0.0,-100.0
La Gomera,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,3.0,1.0
La Gomera,    7.1.-Robos con fuerza en domicilios,3.0,1.0,-66.7
La Gomera,    8. Hurtos,11.0,16.0,45.5
La Gomera,    9. Sustracciones de vehÃ­culos,0.0,0.0,0.0
La Gomera,    10. TrÃ¡fico de drogas,2.0,3.0,50.0
La Gomera,    11. Resto de criminalidad convencional,65.0,94.0,44.6
La Gomera,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),8.0,53.0,562.5
La Gomera,    12.-Estafas informÃ¡ticas,4.0,50.0,1150.0
La Gomera,    13.-Otros ciberdelitos,4.0,3.0,-25.0
La Gomera,    III. TOTAL INFRACCIONES PENALES,96.0,175.0,82.3
El Hierro,    I. CRIMINALIDAD CONVENCIONAL,50.0,74.0,48.0
El Hierro,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
El Hierro,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
El Hierro,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,4.0,3.0,-25.0
El Hierro,    4. Secuestro,0.0,0.0,0.0
El Hierro,    5. Delitos contra la libertad sexual,1.0,1.0,0.0
El Hierro,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
El Hierro,    5.2.-Resto de delitos contra la libertad sexual,1.0,1.0,0.0
El Hierro,    6. Robos con violencia e intimidaciÃ³n,0.0,0.0,0.0
El Hierro,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,1.0,0.0
El Hierro,    7.1.-Robos con fuerza en domicilios,0.0,0.0,0.0
El Hierro,    8. Hurtos,3.0,16.0,433.3
El Hierro,    9. Sustracciones de vehÃ­culos,0.0,1.0,100.0
El Hierro,    10. TrÃ¡fico de drogas,1.0,0.0,-100.0
El Hierro,    11. Resto de criminalidad convencional,40.0,53.0,32.5
El Hierro,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),21.0,25.0,19.0
El Hierro,    12.-Estafas informÃ¡ticas,21.0,20.0,-4.8
El Hierro,    13.-Otros ciberdelitos,0.0,5.0,100.0
El Hierro,    III. TOTAL INFRACCIONES PENALES,71.0,99.0,39.4
La Palma,    I. CRIMINALIDAD CONVENCIONAL,509.0,563.0,10.6
La Palma,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
La Palma,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
La Palma,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,16.0,13.0,-18.8
La Palma,    4. Secuestro,0.0,0.0,0.0
La Palma,    5. Delitos contra la libertad sexual,5.0,9.0,80.0
La Palma,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,2.0,0.0,-100.0
La Palma,    5.2.-Resto de delitos contra la libertad sexual,3.0,9.0,200.0
La Palma,    6. Robos con violencia e intimidaciÃ³n,7.0,3.0,-57.1
La Palma,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,25.0,45.0
La Palma,    7.1.-Robos con fuerza en domicilios,8.0,23.0,187.5
La Palma,    8. Hurtos,90.0,96.0,6.7
La Palma,    9. Sustracciones de vehÃ­culos,2.0,4.0,100.0
La Palma,    10. TrÃ¡fico de drogas,5.0,5.0,0.0
La Palma,    11. Resto de criminalidad convencional,359.0,388.0,8.1
La Palma,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),27.0,40.0,48.1
La Palma,    12.-Estafas informÃ¡ticas,18.0,34.0,88.9
La Palma,    13.-Otros ciberdelitos,9.0,6.0,-33.3
La Palma,    III. TOTAL INFRACCIONES PENALES,536.0,603.0,12.5
Los Llanos de Aridane,    I. CRIMINALIDAD CONVENCIONAL,146.0,160.0,9.6
Los Llanos de Aridane,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Los Llanos de Aridane,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Los Llanos de Aridane,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,4.0,2.0,-50.0
Los Llanos de Aridane,    4. Secuestro,0.0,0.0,0.0
Los Llanos de Aridane,    5. Delitos contra la libertad sexual,0.0,2.0,100.0
Los Llanos de Aridane,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Los Llanos de Aridane,    5.2.-Resto de delitos contra la libertad sexual,0.0,2.0,100.0
Los Llanos de Aridane,    6. Robos con violencia e intimidaciÃ³n,3.0,2.0,-33.3
Los Llanos de Aridane,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,8.0,27.0
Los Llanos de Aridane,    7.1.-Robos con fuerza en domicilios,2.0,9.0,350.0
Los Llanos de Aridane,    8. Hurtos,29.0,28.0,-3.4
Los Llanos de Aridane,    9. Sustracciones de vehÃ­culos,1.0,1.0,0.0
Los Llanos de Aridane,    10. TrÃ¡fico de drogas,1.0,2.0,100.0
Los Llanos de Aridane,    11. Resto de criminalidad convencional,100.0,96.0,-4.0
Los Llanos de Aridane,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),4.0,7.0,75.0
Los Llanos de Aridane,    12.-Estafas informÃ¡ticas,3.0,6.0,100.0
Los Llanos de Aridane,    13.-Otros ciberdelitos,1.0,1.0,0.0
Los Llanos de Aridane,    III. TOTAL INFRACCIONES PENALES,150.0,167.0,11.3
Isla de Tenerife,    I. CRIMINALIDAD CONVENCIONAL,9803.0,11030.0,12.5
Isla de Tenerife,    1. Homicidios dolosos y asesinatos consumados,2.0,0.0,-100.0
Isla de Tenerife,    2. Homicidios dolosos y asesinatos en grado tentativa,5.0,3.0,-40.0
Isla de Tenerife,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,106.0,131.0,23.6
Isla de Tenerife,    4. Secuestro,1.0,0.0,-100.0
Isla de Tenerife,    5. Delitos contra la libertad sexual,105.0,114.0,8.6
Isla de Tenerife,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,18.0,16.0,-11.1
Isla de Tenerife,    5.2.-Resto de delitos contra la libertad sexual,87.0,98.0,12.6
Isla de Tenerife,    6. Robos con violencia e intimidaciÃ³n,241.0,213.0,-11.6
Isla de Tenerife,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,427.0,388.0
Isla de Tenerife,    7.1.-Robos con fuerza en domicilios,274.0,232.0,-15.3
Isla de Tenerife,    8. Hurtos,3846.0,4612.0,19.9
Isla de Tenerife,    9. Sustracciones de vehÃ­culos,171.0,225.0,31.6
Isla de Tenerife,    10. TrÃ¡fico de drogas,69.0,70.0,1.4
Isla de Tenerife,    11. Resto de criminalidad convencional,4830.0,5274.0,9.2
Isla de Tenerife,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),1509.0,1867.0,23.7
Isla de Tenerife,    12.-Estafas informÃ¡ticas,1342.0,1680.0,25.2
Isla de Tenerife,    13.-Otros ciberdelitos,167.0,187.0,12.0
Isla de Tenerife,    III. TOTAL INFRACCIONES PENALES,11312.0,12897.0,14.0
Adeje,    I. CRIMINALIDAD CONVENCIONAL,1246.0,1598.0,28.3
Adeje,    1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
Adeje,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Adeje,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,12.0,25.0,108.3
Adeje,    4. Secuestro,1.0,0.0,-100.0
Adeje,    5. Delitos contra la libertad sexual,9.0,9.0,0.0
Adeje,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,3.0,1.0,-66.7
Adeje,    5.2.-Resto de delitos contra la libertad sexual,6.0,8.0,33.3
Adeje,    6. Robos con violencia e intimidaciÃ³n,36.0,34.0,-5.6
Adeje,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,50.0,51.0
Adeje,    7.1.-Robos con fuerza en domicilios,28.0,28.0,0.0
Adeje,    8. Hurtos,688.0,899.0,30.7
Adeje,    9. Sustracciones de vehÃ­culos,36.0,55.0,52.8
Adeje,    10. TrÃ¡fico de drogas,15.0,14.0,-6.7
Adeje,    11. Resto de criminalidad convencional,398.0,511.0,28.4
Adeje,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),66.0,131.0,98.5
Adeje,    12.-Estafas informÃ¡ticas,53.0,116.0,118.9
Adeje,    13.-Otros ciberdelitos,13.0,15.0,15.4
Adeje,    III. TOTAL INFRACCIONES PENALES,1312.0,1729.0,31.8
Arona,    I. CRIMINALIDAD CONVENCIONAL,1656.0,1734.0,4.7
Arona,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Arona,    2. Homicidios dolosos y asesinatos en grado tentativa,2.0,1.0,-50.0
Arona,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,12.0,30.0,150.0
Arona,    4. Secuestro,0.0,0.0,0.0
Arona,    5. Delitos contra la libertad sexual,15.0,13.0,-13.3
Arona,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,5.0,3.0,-40.0
Arona,    5.2.-Resto de delitos contra la libertad sexual,10.0,10.0,0.0
Arona,    6. Robos con violencia e intimidaciÃ³n,67.0,75.0,11.9
Arona,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,75.0,44.0
Arona,    7.1.-Robos con fuerza en domicilios,45.0,24.0,-46.7
Arona,    8. Hurtos,783.0,892.0,13.9
Arona,    9. Sustracciones de vehÃ­culos,35.0,46.0,31.4
Arona,    10. TrÃ¡fico de drogas,12.0,24.0,100.0
Arona,    11. Resto de criminalidad convencional,655.0,609.0,-7.0
Arona,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),161.0,187.0,16.1
Arona,    12.-Estafas informÃ¡ticas,144.0,166.0,15.3
Arona,    13.-Otros ciberdelitos,17.0,21.0,23.5
Arona,    III. TOTAL INFRACCIONES PENALES,1817.0,1921.0,5.7
Candelaria,    I. CRIMINALIDAD CONVENCIONAL,129.0,130.0,0.8
Candelaria,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Candelaria,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Candelaria,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,0.0,1.0,100.0
Candelaria,    4. Secuestro,0.0,0.0,0.0
Candelaria,    5. Delitos contra la libertad sexual,2.0,7.0,250.0
Candelaria,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Candelaria,    5.2.-Resto de delitos contra la libertad sexual,2.0,7.0,250.0
Candelaria,    6. Robos con violencia e intimidaciÃ³n,1.0,1.0,0.0
Candelaria,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,8.0,11.0
Candelaria,    7.1.-Robos con fuerza en domicilios,5.0,9.0,80.0
Candelaria,    8. Hurtos,26.0,23.0,-11.5
Candelaria,    9. Sustracciones de vehÃ­culos,0.0,0.0,0.0
Candelaria,    10. TrÃ¡fico de drogas,1.0,0.0,-100.0
Candelaria,    11. Resto de criminalidad convencional,91.0,87.0,-4.4
Candelaria,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),46.0,50.0,8.7
Candelaria,    12.-Estafas informÃ¡ticas,38.0,44.0,15.8
Candelaria,    13.-Otros ciberdelitos,8.0,6.0,-25.0
Candelaria,    III. TOTAL INFRACCIONES PENALES,175.0,180.0,2.9
Granadilla de Abona,    I. CRIMINALIDAD CONVENCIONAL,587.0,723.0,23.2
Granadilla de Abona,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Granadilla de Abona,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Granadilla de Abona,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,11.0,11.0,0.0
Granadilla de Abona,    4. Secuestro,0.0,0.0,0.0
Granadilla de Abona,    5. Delitos contra la libertad sexual,7.0,6.0,-14.3
Granadilla de Abona,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Granadilla de Abona,    5.2.-Resto de delitos contra la libertad sexual,7.0,6.0,-14.3
Granadilla de Abona,    6. Robos con violencia e intimidaciÃ³n,5.0,5.0,0.0
Granadilla de Abona,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,15.0,26.0
Granadilla de Abona,    7.1.-Robos con fuerza en domicilios,11.0,21.0,90.9
