precio;sub_descr;href;ubicacion;mt2;otros;latitude;longitude;habitaciones;banios;planta;CCAA
1.000 €/mes;Piso en calle de Pedro Antonio de Alarcón;/alquilar/piso-figares_san_anton18005-45077709278_526600/;Figares-San Antón (Granada Capital);120 m²;Piso de 3 dormitorios, sin muebles, salon, cocina reformada y amueblada, 2 baños, terraza, calefacción central, zona muy centrica ...;37.1699104;-3.6041536;3 habs.;2 baños;3ª planta;granada
800 €/mes;Casa adosada en Lugar de Rambla Caballero, 20;/alquilar/casa_adosada-velilla_distrito-9219979681_500785/;Velilla (Almuñécar);90 m²;Alquiler anual a partir del 1 de abril. Dúplex de lujo situado en la urbanización taramay, a sólo 200m de la playa del pozuelo. Co...;36.74802966869912;-3.6624134470496066;2 habs.;2 baños;;granada
695 €/mes;Piso en Armilla;/alquilar/piso-las_tres_cruces-44253471151_100500/;Las Tres Cruces (Armilla);100 m²;Piso en el centro de armilla a escasos 50 metros de la parada del metropolitano. Cuenta con 100 m² construidos, 3 dormitorios, bañ...;37.1428657;-3.6293223;3 habs.;1 baño;1ª planta;granada
850 €/mes;Casa adosada en Camino a Velilla, 6;/alquilar/casa_adosada-velilla_distrito-15067509447_100500/;Velilla (Almuñécar);120 m²;No se alquila todo el año. Bonita casa adosada en una zona tranquila en velilla, a solo 200 metros de la playa y restaurantes. La ...;36.7419;-3.66941;3 habs.;2 baños;;granada
3.200 €/mes;Piso en calle Larache;/alquilar/piso-almunecar_casco_urbano-45015326001_528409/;Casco Urbano (Almuñécar);90 m²;"¡Hola a todos!

Tengo un fantástico piso disponible en alquiler para el mes de julio, ¡Perfecto para unas vacaciones inolvidables!...";36.735887;-3.6860242;3 habs.;2 baños;1ª planta;granada
1.300 €/mes;Piso en calle Recogidas;/alquilar/piso-granada_capital_centro_catedral18002-15912183149_100500/;Centro-Catedral (Granada Capital);200 m²;Amplio piso sin amueblar de 3 dormitorios, cuarto de baño y aseo (de origen 4 dormitorios) en plena calle recogidas. Gran salón co...;37.1722024;-3.6022438;3 habs.;1 baño;2ª planta;granada
850 €/mes;Piso en calle Ancha de Capuchinos;/alquilar/piso-san_ildefonso_hospital_real18012-45027609477_101800/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);70 m²;Alquiler en ancha de capuchinos junto jardines de triunfo.consta de 2 dormitorios ,salón comedor con balcón, cocina amueblada y 2 ...;37.1861802;-3.6029049;2 habs.;2 baños;1ª planta;granada
1.000 €/mes;Piso en Avenida de América;/alquilar/piso-zaidin_vergeles18006-44224134182_500418/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);126 m²;Piso reformado sin estrenar amplio y luminoso, con cinco dormitorios y dos baños, cocina equipada con lavadero, terraza corrida ha...;37.1610317;-3.5978311;5 habs.;2 baños;8ª planta;granada
700 €/mes;Piso en calle Duquesa;/alquilar/piso-granada_capital_centro_catedral18001-42557600145_998849/;Centro-Catedral (Granada Capital);95 m²;Agencia nf alquila. Piso sin amueblar solo cocina amueblada, junto facultad de derecho. Se alquila bonito piso sin amueblar junto ...;37.1770068;-3.6019444;3 habs.;1 baño;1ª planta;granada
385 €/sem;Apartamento en Paseo de Velilla, nº 18;/alquilar/apartamento-velilla_taramay-1703094639_500785/;Velilla (Almuñécar);65 m²;Apartamento vacacional en primera línea de playa velilla. Planta 11. Superf: 65m², 1 dormitorio con 2 camas individuales, cuarto d...;36.7380311;-3.6696637;1 hab.;1 baño;11ª planta;granada
850 €/mes;Piso en Camino de Ronda;/alquilar/piso-camino_de_ronda18003-44215473901_108900/;Camino de Ronda (Distrito Ronda. Granada Capital);90 m²;"&iexcl;oportunidad &uacute;nica en alquiler! Este espacioso piso de 90 m&sup2;, ubicado en la primera planta de un edificio con as...";37.1821103;-3.6125934;3 habs.;2 baños;;granada
1.250 €/mes;Piso en Camino de Ronda;/alquilar/piso-camino_de_ronda18002-44171923917_108900/;Camino de Ronda (Distrito Ronda. Granada Capital);95 m²;"Se alquila piso para estudiantes en zona recogidas.consta de 4 habitaciones,salon,cocina totalmente equipada y 2 ba&ntilde;os.tien...";37.1709964;-3.6050291;4 habs.;2 baños;;granada
125 €/día;Piso en calle de la Testa;/alquilar/piso-marina_del_este_punta_de_la_mona-43432620753_525717/;Marina del Este-Punta de la Mona (Almuñécar);120 m²;Precios segun temporada consulte disponibilidad;36.7239924;-3.7300595;3 habs.;2 baños;Principal;granada
650 €/mes;Apartamento en Albaycin;/alquilar/apartamento-albaicin_distrito18010-44224263910_100500/;Albaicín (Granada Capital);130 m²;"¡Descubre la magia del albaicín con unas vistas inigualables!

Sumérgete en el corazón de granada y vive una experiencia única en ...";37.1820868;-3.5883077;1 hab.;1 baño;Subsótano;granada
600 €/mes;Piso en Centro;/alquilar/piso-motril_centro18600-45041741932_108900/;Centro (Motril);65 m²;"Piso en el centro de motril

¡Lo que andabas buscando lo has encontrado! Piso en pleno centro de motril una vivienda lista para en...";36.7455174;-3.5193549;2 habs.;1 baño;2ª planta;granada
65 €/día;Apartamento en Paseo de la Reina Sofía, 10;/alquilar/apartamento-almunecar_casco_urbano-945856908073178_109700/;Velilla (Almuñécar);60 m²;"Pequeño apartamento muy bien situado frente al mar a 200m del parque acuático, 150m de la playa y a 400m del casco urbano.

Equipa...";36.7303;-3.67971;1 hab.;1 baño;10ª planta;granada
700 €/mes;Piso en calle Infanta Beatriz;/alquilar/piso-camino_de_ronda18004-45010025351_512614/;Camino de Ronda (Distrito Ronda. Granada Capital);73 m²;Se alquila este piso a estudiantes en zona camino de ronda en el centro de granada, con todos los servicios a mano y paradas de au...;37.173287;-3.6070964;2 habs.;1 baño;8ª planta;granada
500 €/mes;Piso en Monachil;/alquilar/piso-monachil_centro_urbano-44247144364_108900/;Monachil;50 m²;- piso-apartamento en alquiler en la mejor zona de monachil pueblo, con una ubicación privilegiada frente al aparcamiento municipa...;37.1305461;-3.5356294;1 hab.;1 baño;;granada
1.250 €/mes;Piso en calle del Mirlo;/alquilar/piso-pajaritos_plaza_de_toros18014-44229550205_501309/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);120 m²;Muy bien ubicado junto a los juzgados de la caleta amplia vivienda de 4 dormitorios, 2 baños, gran cocina con todos los electrodom...;37.1863778;-3.6120264;1 hab.;2 baños;4ª planta;granada
1.100 €/mes;Piso en calle Encina;/alquilar/piso-las_palomas_cerro_gordo-41693137386_525717/;Las Palomas-Cerro Gordo (Almuñécar);108 m²;Altura piso 2º, superficie total 108 m², hab. Individuales: 2, 2 baños, aire acondicionado (frío), armarios empotrados , ascensor ...;37.1894499;-3.6202485;2 habs.;2 baños;2ª planta;granada
1.000 €/sem;Casa en calle del Nuevo Miramar, 14;/alquilar/casa-cotobro-15088820870_100500/;Cotobro (Almuñécar);200 m²;"No se alquila todo el año. Bonita villa ""casa beto"" situado en la parte alta del mirador de san cristóbal, parking para 3 coches, ...";36.7362;-3.70707;5 habs.;3 baños;;granada
747 €/mes;Piso en calle de la Isla de la Gomera, 4;/alquilar/piso-los_periodistas_parque_almunia18014-5091597943_101800/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);99 m²;Piso en alquiler de 99 m² construidos en edificio calderón, con 3 dormitorios, armarios empotrados, 2 baños completos, salón-comed...;37.1992;-3.6195;3 habs.;2 baños;3ª planta;granada
700 €/mes;Apartamento en Centro-Catedral;/alquilar/apartamento-granada_capital_centro_catedral-8352674431_516255/;Centro-Catedral (Granada Capital);50 m²;Sin honorarios de agencia!!!! Disponibilidad inmediata!!!! La vivienda consta de un dormitorio con cama de matrimonio , salón con ...;37.1778328;-3.6025732;1 hab.;1 baño;1ª planta;granada
1.100 €/mes;Piso en Zaidin;/alquilar/piso-zaidin_vergeles18006-42576282347_100500/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);80 m²;Se alquila  este fabuloso piso totalmente reformado en el conocido barrio del zaidín, ubicación perfecta gracias a su cercanía al ...;37.1622435;-3.5982405;4 habs.;;Bajo;granada
700 €/mes;Apartamento en San Ildefonso;/alquilar/apartamento-san_ildefonso_hospital_real18011-45004375588_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);47 m²;"Descripción del piso:
Características principales:
Dos habitaciones amplias: disfruta de dos espaciosas y luminosas habitaciones, ...";37.1874244;-3.5992936;2 habs.;1 baño;1ª planta;granada
700 €/mes;Casa adosada en Residencial Triana-Barrio Alto-Híjar;/alquilar/casa_adosada-residencial_triana_barrio_alto_hijar-43389684500_995390/;Residencial Triana-Barrio Alto-Híjar (Las Gabias);150 m²;Casa  unifamiliar que  consta  de  3 planta,  de  3 dormitorios , semisotano,   cocina  amueblada  totalmente  equipada con  elect...;37.146914932;-3.656806603;3 habs.;2 baños;;granada
1.190 €/mes;Piso en Plaza del Guayabo;/alquilar/piso-playa_granada18613-43355031250_510584/;Playa Granada (Motril);75 m²;Precio por quincena. Este fantástico piso en alquiler se encuentra en la zona de playa granada, en motril. Con una superficie tota...;36.7244619;-3.5361449;2 habs.;2 baños;Bajo;granada
1.300 €/mes;Piso en calle de Pedro Antonio de Alarcón;/alquilar/piso-camino_de_ronda18003-43393828296_526600/;Camino de Ronda (Distrito Ronda. Granada Capital);140 m²;Piso de 4 dormitorios, amueblado, salon, cocina, baño, exterior, luminoso, zona con todo tipo de servicios, solo estudiantes proxi...;37.1758374;-3.6084683;4 habs.;1 baño;1ª planta;granada
450 €/mes;Piso en Carretera del Puerto;/alquilar/piso-playa_granada-38376957213_510584/;Playa Granada (Motril);46 m²;Temporada escolar. Se alquila apartamento de 1 habitación en zona de playa de motril. Piso muy bonito y reformado recientemente. S...;36.7251327;-3.5249652;1 hab.;1 baño;2ª planta;granada
490 €/sem;Apartamento en Paseo de Velilla, 9;/alquilar/apartamento-velilla_distrito-28394424641_500785/;Velilla (Almuñécar);80 m²;Alquiler vacacional. Situado en primera línea de playa velilla, en una 10ª planta, con espectaculares vistas al mar donde poder di...;36.73588378424493;-3.671782875462973;2 habs.;1 baño;10ª planta;granada
560 €/mes;Estudio en calle del Cristo de la Yedra;/alquilar/estudio-san_ildefonso_hospital_real18012-34178893013_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);38 m²;Este amplio y moderno estudio en alquiler, ubicado junto a la plaza san isidro es el lugar perfecto para aquellos que buscan comod...;37.1868247;-3.6020699;1 hab.;1 baño;;granada
950 €/mes;Piso en Camino de Ronda;/alquilar/piso-camino_de_ronda18002-37577439603_516255/;Camino de Ronda (Distrito Ronda. Granada Capital);150 m²;Disponible curso 24-25!!!!! La vivienda consta de 3 dormitorios con camas individuales, amplio salón comedor, cocina independiente...;37.1754516;-3.6073303;3 habs.;2 baños;3ª planta;granada
750 €/mes;Piso en calle del Periodista José María Carulla;/alquilar/piso-los_periodistas_parque_almunia_albayda18014-45047240062_101800/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);110 m²;Se alquila piso por la zona de parque almunia para estudiantes. Consta de 3 dormitorios, 2 baños, cocin y salon. Esta amueblado co...;37.1953895;-3.6220984;3 habs.;2 baños;4ª planta;granada
1.150 €/mes;Piso en calle de Pedro Antonio de Alarcón;/alquilar/piso-camino_de_ronda18003-45075901939_526600/;Camino de Ronda (Distrito Ronda. Granada Capital);140 m²;Bonito piso de 4 dormitorios, amueblado nuevo a estrenar, todos exteriores, salon, cocina, baño, exterior, luminoso, terraza, bomb...;37.1761338;-3.6082559;4 habs.;1 baño;2ª planta;granada
1.400 €/mes;Piso en calle Acera de Canasteros;/alquilar/piso-granada_capital_centro_catedral18001-43347463389_526600/;Centro-Catedral (Granada Capital);160 m²;Fantastico piso de 4 dormitorios todos con cama de matrimonio, exteriores, luminosos, 2 baños, calefaccion central, salon con terr...;37.1831231;-3.604054;4 habs.;2 baños;4ª planta;granada
950 €/mes;Piso en calle Emir;/alquilar/piso-campus_de_la_salud_palacio_de_los_deportes18006-7560242140_100500/;Campus de la Salud-Palacio de los Deportes (Distrito Zaidín. Granada Capital);92 m²;¿Quieres vivir con todas las comodidades en una urbanización de lujo en granada?, en la urbanización parque lagos, una de las mejo...;37.1583814;-3.6090088;2 habs.;1 baño;2ª planta;granada
550 €/mes;Piso en calle de Sor Cristina Mesa;/alquilar/piso-realejo18009-45018518926_103800/;Realejo (Granada Capital);75 m²;Piso  en realejo, con 75 m² construidos, 2 dormitorios, 1 baños, buen estado, exterior, planta 3, 2 armarios, 1 terraza(s), 5 m² d...;37.1726307;-3.5931817;2 habs.;;3ª planta;granada
2.700 €/mes;Chalet en calle de Peña Baja, 8;/alquilar/chalet-las_palomas_cerro_gordo-29249512086_512325/;Las Palomas-Cerro Gordo (Almuñécar);180 m²;Se localiza en la herradura esta preciosa villa grande situado en la zona de peña parda cerca de la playa. La villa se sitúa a cas...;36.74090142628648;-3.7550836517593766;4 habs.;2 baños;;granada
900 €/mes;Piso en Avenida de Pulianas;/alquilar/piso-norte_cartuja-43420365617_526600/;Cartuja (Distrito Norte. Granada Capital);130 m²;Bonito piso de 4 dormitorios, amueblado, salon, cocina, reformado, 2 baños, calefaccion central, terraza, zona con todo tipo de se...;37.1903608;-3.6033777;4 habs.;2 baños;5ª planta;granada
840 €/mes;Piso en calle del Periodista Luis Seco de Lucena, 3;/alquilar/piso-los_periodistas_parque_almunia_albayda18014-45011762667_100500/;Los Periodistas-Parque Almunia-Albayda (Granada Capital);118 m²;Piso en alquiler para larga temporada, contratos anuales. Situado en barrio de los periodistas, parque almunia. Cerca de edificio ...;37.1979;-3.62767;3 habs.;;2ª planta;granada
1.200 €/mes;Piso en calle Varela;/alquilar/piso-realejo18009-44236041210_100500/;Realejo (Granada Capital);125 m²;Gran piso para estudiantes situado en calle varela, junto plaza de mariana pineda, se compone de salón comedor, cocina independien...;37.1727863;-3.5965735;4 habs.;;1ª planta;granada
690 €/mes;Ático en Avenida Divina Pastora;/alquilar/atico-san_ildefonso_hospital_real18012-45002415670_501309/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);78 m²;Muy soleado y tranquilo apartamento de 1 dormitorio totalmente amueblado y equipado todo en muy buen estado en general. Dispone de...;37.1854643;-3.6032772;1 hab.;1 baño;;granada
625 €/mes;Piso en calle del Camping, 3;/alquilar/piso-almunecar_taramay-15048226661_100500/;Taramay (Almuñécar);95 m²;No se alquila todo el año. Apartamento muy acogedor situado en taramay, justo encima de la playa del tesorillo (300m). El piso con...;36.7454;-3.66341;2 habs.;1 baño;2ª planta;granada
850 €/mes;Piso en Zaidín-Vergeles;/alquilar/piso-zaidin_vergeles18006-41689520687_108900/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);90 m²;¡¡Alquiler de temporada!! Piso  con plaza de garaje , calle los alayos, avenida de cádiz,  la vivienda, muy luminosa  y soleada, c...;37.156627;-3.6041057;3 habs.;1 baño;4ª planta;granada
900 €/mes;Piso en calle Montereros;/alquilar/piso-granada_capital_centro_catedral18001-45091625468_513370/;Centro-Catedral (Granada Capital);90 m²;Piso en alquiler totalmente amueblado, recibidor, 2 dormitorios, 1 baño, salón-comedor, cocina abierta por un ventanal al salón to...;37.1741346;-3.5998188;2 habs.;1 baño;1ª planta;granada
1.200 €/mes;Piso en calle Rector Federico Mayor Zaragoza;/alquilar/piso-playa_granada-36682904956_510584/;Playa Granada (Motril);89 m²;Se alquila precioso piso en playa granada. Urbanizacion privada con piscina, zonas ajardinadas y plaza de aparcamiento. Este preci...;36.7239486;-3.5615833;3 habs.;2 baños;3ª planta;granada
1.280 €/mes;Piso en calle de Buenos Aires;/alquilar/piso-camino_de_ronda18004-42529559735_101800/;Camino de Ronda (Distrito Ronda. Granada Capital);130 m²;Se alquila piso para estudiantes en la zona de camino ronda y parque federico garcia lorca. Consta de 4 dormitorios, 2 baños, coci...;37.1710202;-3.6068716;4 habs.;2 baños;2ª planta;granada
600 €/mes;Piso en calle de Elvira;/alquilar/piso-albaicin_distrito18010-44263958067_526600/;Albaicín (Granada Capital);55 m²;Bonito piso de 1 dormitorio, salon, cocina independiente, baño, aire acondicionado, exterior, luminoso, disponible desde 1 julio, ...;37.1796098;-3.5988688;1 hab.;1 baño;2ª planta;granada
1.800 €/mes;Casa en calle Lavanda;/alquilar/casa-la_herradura_distrito-31710550255_525717/;La Herradura (Almuñécar);180 m²;Superficie total 180 m², casa superficie solar 250 m², superficie útil 130 m², hab. Individuales: 2, habitaciones dobles: 1, 2 bañ...;36.7339851;-3.7390278;3 habs.;2 baños;;granada
