sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;precio;CCAA
Casa en alquiler en Santander, Centro;https://rd.clk.thribee.com/id.141i1f1o31w1SJ/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.5/;39003, Centro, Santander, Provincia de Cantabria;1  habitaciones;1  baños;60  m²;ALQUILER PARA TEMPORADA ESCOLAR~Se alquila este coqueto LOFT completamente reformado en el centro de Santander, en la calle Bonifaz. Cuenta con 5...;Hace 17 días;Todopisos;690€;Cantabria
2 dormitorio, Santander 39001 1ES73271-;https://rd.clk.thribee.com/id.0z1CHjG1X/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.6/;39001, Santander, Provincia de Cantabria;2  habitaciones;-;-;TRV73271---. Esta casa se encuentra en Santander Santander 39001. Tiene 2 dormitorios. Esta 2 dormitorio apartamentos en Santander Santander es p...;Hace 19 días;Listanza;900€;Cantabria
Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.11w1d1Z1HWhs/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.7/;39005, Santander, Provincia de Cantabria;3  habitaciones;1  baños;65  m²;Mes de julio exclusivamente. Estudiamos ofertas. Incluye wifi y todos los consumos. (Escribenos un whatsapp al y te informamos de todas las condi...;Hace +30 días;Todopisos;1.800€;Cantabria
Estudio en San Fernando;https://rd.clk.thribee.com/id.1d1oVi91iR1m/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.8/;39010, Santander, Provincia de Cantabria;1  habitaciones;1  baños;32  m²;A en la zona de San Fernando para una persona, zona llana, próxima al hospital de Valdecilla y con todos los servicios y transporte en la puerta...;Hace 3 días;Vadevender;600€;Cantabria
Piso en alquiler en Isla, -playa;https://rd.clk.thribee.com/id.1B1kis1Jy1G9/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.9/;39195, Isla Playa, Arnuero, Provincia de Cantabria;2  habitaciones;1  baños;71  m²;Situado a escasos 150 metros de las tranquilas playas de Isla encontramos este apartamento distribuido en 2 habitaciones (una cama de 135 cm y 2...;Hace +30 días;Todopisos;;Cantabria
Piso en alquiler en Isla, -playa;https://rd.clk.thribee.com/id.151d1e10Ubi6/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.10/;39195, Isla Playa, Arnuero, Provincia de Cantabria;2  habitaciones;1  baños;74  m²;En ISLA, a tan sólo 50 metros de la bonita y segura playa del Sable encontramos este buen apartamento con dos habitaciones (una con cama de 150 c...;Hace +30 días;Todopisos;;Cantabria
Piso en alquiler en Torrelavega, Centro;https://rd.clk.thribee.com/id.1G1nL1A1g1i8Q/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.11/;39300, Torrelavega, Provincia de Cantabria;1  habitaciones;1  baños;56  m²;Estupendo apartamento en alquiler, para entrar a vivir, situado en el centro de torrelavega, con ascensor. Distribuido en 1 dormitorio, un hall d...;Hace 7 días;Todopisos;600€;Cantabria
Alquiler temporal a estrenar;https://rd.clk.thribee.com/id.v1l1F1g106n1V/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.12/;39006, Santander, Provincia de Cantabria;2  habitaciones;1  baños;46  m²;Ática Inmobiliaria ofrece en a TEMPORAL un magnífico piso listo para que lo estrenes tú. Decorado con gusto y estilo moderno, ubicado en un edifi...;Hace 29 días;Vadevender;800€;Cantabria
Piso en alquiler en Santander, Centro-Puertochico;https://rd.clk.thribee.com/id.1Ad3z7y1_15/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.13/;39003, Centro, Santander, Provincia de Cantabria;2  habitaciones;1  baños;58  m²;Alquiler para fijo de Apartamento en el centro de Santander. Vivienda de dos dormitorios muy luminosa, recientemente reformada y totalmente equip...;Hace +30 días;Todopisos;840€;Cantabria
Casa en alquiler en, Barcena de Cicero;https://rd.clk.thribee.com/id.1G1F1yp1t1ine/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.14/;39790, Bárcena de Cicero, Provincia de Cantabria;6  habitaciones;4  baños;270  m²;Se alquila por temporadas preciosa casa de piedra situada en Gama. Dada de alta en turismo como casa rural. En zona tranquila ideal para descansa...;Hace +30 días;Todopisos;;Cantabria
Piso en alquiler en Santander, Centro-Puertochico;https://rd.clk.thribee.com/id.1H1j1L1Z01s1X1Y/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.15/;39004, Centro, Santander, Provincia de Cantabria;2  habitaciones;2  baños;86  m²;Desde RE/MAX VÉRTICE alquilamos este coqueto ático totalmente nuevo en la zona de Puertochico, en la C/Juan de la Cosa. A tan solo 10 minutos and...;Hace 17 días;Todopisos;850€;Cantabria
Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.1ZZ1O1o1g1i1BA/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.16/;39005, Santander, Provincia de Cantabria;3  habitaciones;1  baños;76  m²;Alquiler julio y agosto 2024 (preguntar disponibilidad) ~Ideal vivienda totalmente reformada y totalmente equipada situada en la calle Trasmiera...;Hace +30 días;Todopisos;900€;Cantabria
Piso en alquiler en Santander, Centro-Puertochico;https://rd.clk.thribee.com/id.1_1U1b10D9I1F/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.17/;39003, Centro, Santander, Provincia de Cantabria;3  habitaciones;2  baños;102  m²;¡Bienvenido a tu nuevo hogar en el corazón de la ciudad! ~Disfruta de la comodidad y elegancia que ofrece este amplio piso de 102m2 útiles, distr...;Hace 25 días;Todopisos;950€;Cantabria
Chalet en alquiler en Laredo, La Pesquera;https://rd.clk.thribee.com/id.1_pLC1e1j1ZF/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.18/;39770, Laredo, Provincia de Cantabria;3  habitaciones;1  baños;150  m²;Se alquila para la temporada de verano casa independiente de dos plantas con jardín de 1200 m2 totalmente vallado, muy próxima a la playa de Lare...;Hace +30 días;Todopisos;1.500€;Cantabria
2 dormitorio, Santander 39003 1ES58190-;https://rd.clk.thribee.com/id.1aZSD21O1X1F/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.19/;39003, Santander, Provincia de Cantabria;2  habitaciones;-;-;TRV58190---. Piso de 2 dormitorios en alquiler en Santander. Se alquila piso de 2 habitaciones amueblado en la C. Daoiz Y Velarde. La propiedad i...;Hace +30 días;Listanza;1.950€;Cantabria
Piso nuevo con vistas despejadas en comillas;https://rd.clk.thribee.com/id.1dc1oX18Pa1R/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.20/;39520, Comillas, Provincia de Cantabria;3  habitaciones;2  baños;90  m²;Bonito piso a pocos pasos del centro de Comillas, cerca del supermercado lupa, en una zona residencial muy tranquila. Primer piso con ascensor de...;Hace +30 días;Vadevender;1.130€;Cantabria
Piso en alquiler en Alberic;https://rd.clk.thribee.com/id.1YX11G1tke1b/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.21/;46260, La Albericia, Santander, Provincia de Cantabria;3  habitaciones;2  baños;-;Precioso piso casi a estrenar en Alberic. Dispone de 3 habitaciones, 2 baños completos (uno con bañera y el otro con ducha), salón comedor y coci...;Hace 27 días;Vadevender;575€;Cantabria
Piso en alquiler en Santander;https://rd.clk.thribee.com/id.1au1BerLzp/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.22/;39004, Santander, Provincia de Cantabria;2  habitaciones;1  baños;65  m²;REF. 2330/27. Coqueta y tranquila vivienda en pleno Puerto Chico La vivienda que nos ocupa totalmente accesible y con portal nuevo de diseño y ac...;Hace +30 días;Todopisos;780€;Cantabria
Piso en alquiler en Santander, Valdenoja;https://rd.clk.thribee.com/id.1D1Q61UDR81o/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.23/;39012, Valdenoja, Santander, Provincia de Cantabria;2  habitaciones;2  baños;91  m²;Costa calma y relax. Alquiler de lujo en valdenoja~*220€/día. Reserva mínima 1 semana, durante el mes de JULIO. Consultar disponibilidad*~*230€/d...;Hace +30 días;Todopisos;1.500€;Cantabria
Piso en alquiler en Santander, Área de Santander;https://rd.clk.thribee.com/id.1HYq111E1Q1zw/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.24/;39006, Santander, Provincia de Cantabria;3  habitaciones;1  baños;60  m²;¡Excelente oportunidad de alquiler temporal en Los Castros para el. *curso académico*. 2024-2025! Este luminoso piso en la calle Universidad esta...;Hace +30 días;Todopisos;700€;Cantabria
Piso en alquiler en Santander, Centro;https://rd.clk.thribee.com/id.1I1zKN1H1d171P/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.159194trovit-web-7fddc9494f-p447q6692dbec7c0f3/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.6/cookieid.1021396692dbec624646.12044901/pos.25/;39010, Centro, Santander, Provincia de Cantabria;3  habitaciones;1  baños;120  m²;ALQUILO ESTUPENDO PISO CON TERRAZA EN ZONA NUMANCIA PARA TEMPORADA DE JULIO Y AGOSTO, ~ Zona muy bien comunicada ideal para pasar unas bonitas va...;Hace +30 días;Todopisos;800€;Cantabria
