sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;precio;CCAA
Piso exclusivo de 198 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1S1gwSNPDI/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.124514trovit-web-7f7dc96976-lb4hm6686e3cd0a404/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.7/cookieid.10211576686e3cce8c726.85582999/pos.21/;Provincia de Barcelona;5  habitaciones;4  baños;198  m²;¡Piso de lujo a estrenar en major de sarriá! Tiene una superficie construida con comunes de 227,69m2, una superficie construida interior de...;Hace +30 días;LuxuryEstate;2.221.930€;Barcelona
Piso de alto standing de 186 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1d0_19O0-1H/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.124514trovit-web-7f7dc96976-lb4hm6686e3cd0a404/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.7/cookieid.10211576686e3cce8c726.85582999/pos.22/;Provincia de Barcelona;5  habitaciones;4  baños;186  m²;Espectacular piso a estrenar en Major de Sarrià. Tiene una superficie construida con comunes de 213,95m2, una superficie construida interior...;Hace +30 días;LuxuryEstate;1.927.760€;Barcelona
Piso de alto standing en venta en Barcelona, España;https://rd.clk.thribee.com/id.1RnI1w191cu1i/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.124514trovit-web-7f7dc96976-lb4hm6686e3cd0a404/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.7/cookieid.10211576686e3cce8c726.85582999/pos.23/;Provincia de Barcelona;2  habitaciones;1  baños;79  m²;...de un gran potencial de inversión en uno de los barrios más exclusivos de Barcelona. Póngase en contacto con nosotros para más información...;Hace +1 año;LuxuryEstate;1.250.000€;Barcelona
Piso exclusivo de 273 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1V1MgA1b14161I/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.124514trovit-web-7f7dc96976-lb4hm6686e3cd0a404/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.7/cookieid.10211576686e3cce8c726.85582999/pos.24/;Provincia de Barcelona;4  habitaciones;4  baños;273  m²;Exclusivo piso en venta con 273m2 de superficie construida, en una finca con piscina comunitaria, zona ajardinada, y servicio de portería en...;Hace +30 días;LuxuryEstate;2.700.000€;Barcelona
Piso de alto standing en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.61br141o121e/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.124514trovit-web-7f7dc96976-lb4hm6686e3cd0a404/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.7/cookieid.10211576686e3cce8c726.85582999/pos.25/;Provincia de Barcelona;5  habitaciones;4  baños;198  m²;Espectacular piso a estrenar en Major de Sarrià. Tiene una superficie construida con comunes de 227,69m2, una superficie construida interior...;Hace +30 días;LuxuryEstate;2.174.930€;Barcelona
Piso de alto standing en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.IsqR1yb1G8/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.1/;08009, Provincia de Barcelona;5  habitaciones;2  baños;140  m²;...Barcelona en aquel momento, propuso en estas propiedades la construcción del Turó Park, tal como se conoce hoy. El espacio, dedicado al poeta...;Hace 25 días;LuxuryEstate;975.000€;Barcelona
Piso de lujo en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1K111Ll8F1r1P/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.2/;Provincia de Barcelona;4  habitaciones;3  baños;426  m²;...terrado comunitario, donde podemos disfrutar de espectaculares vistas de Barcelona. Póngase en contacto con nosotros para concertar una visita...;Hace +1 año;LuxuryEstate;3.200.000€;Barcelona
Atico de lujo en venta Barcelona, Cataluña;https://rd.clk.thribee.com/id.RYV1E51b1k5/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.3/;08013, Provincia de Barcelona;2  habitaciones;2  baños;121  m²;...más información, no dude en contactar con Berkshire Hathaway Homeservices Barcelona especialistas en inmuebles de alto standing en Barcelona...;Hace +30 días;LuxuryEstate;1.125.000€;Barcelona
Piso de lujo en venta en Barcelona, España;https://rd.clk.thribee.com/id.1CJ1Xef1__1X/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.4/;Provincia de Barcelona;3  habitaciones;4  baños;183  m²;Este piso está situado en una de las zonas más cotizadas del centro de Barcelona, Passeig Sant Joan, rodeado de restaurantes, servicios y...;Hace +30 días;LuxuryEstate;1.720.000€;Barcelona
Piso de lujo de 83 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1DES1KX1E1oi/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.5/;08008, Provincia de Barcelona;3  habitaciones;2  baños;83  m²;...nueva propiedad en el corazon de l'Antiga Esquerra de l'Eixample, en una finca regia de 1920 con ascensor, en una cuarta planta real. Este piso...;Hace 22 días;LuxuryEstate;665.000€;Barcelona
Piso exclusivo de 235 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.P1Wh41e5hH/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.6/;Provincia de Barcelona;4  habitaciones;3  baños;235  m²;Piso único en la calle más cotizada del Born. Este piso de 4 dormitorios mide 240 m² y cuenta con techos de 4 m de altura, pinturas originales...;Hace +30 días;LuxuryEstate;1.200.000€;Barcelona
Piso de alto standing en venta en Barcelona, España;https://rd.clk.thribee.com/id.u1mC1w16Udg/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.7/;08008, Provincia de Barcelona;3  habitaciones;2  baños;83  m²;...de vida única en una de las zonas más emblemáticas de Barcelona, donde la historia y la modernidad se encuentran en perfecta armonía...;Hace +30 días;LuxuryEstate;665.000€;Barcelona
Piso exclusivo en venta en Barcelona, España;https://rd.clk.thribee.com/id.1YDu1J1F1dX1b/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.8/;Provincia de Barcelona;3  habitaciones;3  baños;164  m²;Espectacular piso completamente reformado en venta en la planta principal de una finca regia. Se sitúa en el corazón de Eixample de Barcelona...;Hace +30 días;LuxuryEstate;1.385.000€;Barcelona
Piso exclusivo de 200 m2 en venta en La Dreta de l'Eixample, Barcelona, Cataluña;https://rd.clk.thribee.com/id.8CK1E1U1IO1-/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.9/;08008, Provincia de Barcelona;4  habitaciones;3  baños;200  m²;...trastero. Porteria: La finca cuenta con servicio de porteria Este luminoso piso se encuentra en perfecto estado, listo para entrar a vivir...;Hace +30 días;LuxuryEstate;1.250.000€;Barcelona
Piso de lujo en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.bQJ1B151t1e1J/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.10/;08022, Provincia de Barcelona;3  habitaciones;2  baños;104  m²;...un hogar exclusivo que combine la comodidad y una ubicación inigualable en Barcelona, ¡contáctenos ahora para descubrir este piso excepcional!...;Hace 4 días;LuxuryEstate;629.000€;Barcelona
Piso de lujo de 134 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.151t181yyC1pH/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.11/;Provincia de Barcelona;3  habitaciones;2  baños;134  m²;...Barcelona. Descubra la serenidad y la elegancia en esta exclusiva vivienda, donde la calidad y la comodidad se fusionan para ofrecer una...;Hace +1 año;LuxuryEstate;930.000€;Barcelona
Piso exclusivo de 544 m2 en venta Barcelona, España;https://rd.clk.thribee.com/id.I1T1F1N1uKvI/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.12/;08009, Provincia de Barcelona;6  habitaciones;6  baños;544  m²;...un trastero comunitario. En definitiva, se trata de la casa de ensueño para una familia que quiera residir en un exclusivo enclave de Barcelona...;Hace +30 días;LuxuryEstate;5.000.000€;Barcelona
Piso de lujo en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.s1uQ1if6j1W/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.13/;08001, Provincia de Barcelona;3  habitaciones;2  baños;141  m²;Espectacular piso en finca regia señorial, situado en el corazón del Gótico, con una excelente ubicación. El edificio, de principios del siglo...;Hace 26 días;LuxuryEstate;760.000€;Barcelona
Piso de alto standing de 177 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.134T1p1x1SP1e/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.14/;08008, Provincia de Barcelona;4  habitaciones;3  baños;177  m²;Magnífico piso situado en una elegante finca clásica de 1910. Esta propiedad ofrece todo lo necesario para una vida cómoda en el centro de la...;Hace +30 días;LuxuryEstate;1.595.000€;Barcelona
Piso de alto standing de 135 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.q1tYCNpb16/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.15/;08022, Provincia de Barcelona;3  habitaciones;2  baños;135  m²;...de vivir en este impresionante piso donde el lujo, la comodidad y el emplazamiento se fusionan para ofrecer un hogar de ensueño en Barcelona...;Hace +30 días;LuxuryEstate;1.175.000€;Barcelona
Piso de lujo de 82 m2 en El Camp d'en Grassot i Gracia Nova, Barcelona, Cataluña;https://rd.clk.thribee.com/id.vo10tLX1bd/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.16/;08008, Provincia de Barcelona;2  habitaciones;1  baños;82  m²;...Barcelona. Tiene una ubicacion ideal rodeado de comercios, restaurantes y muy buenas conexiones con transporte publico. Pongase en contacto...;Hace +30 días;LuxuryEstate;599.000€;Barcelona
Piso de lujo de 96 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1V1a1ApE1211g/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.17/;08022, Provincia de Barcelona;2  habitaciones;2  baños;96  m²;Este encantador piso, a estrenar, se encuentra en una finca antigua cuidadosamente rehabilitada en pleno Quadrat d'Or, una de las zonas más...;Hace +30 días;LuxuryEstate;1.050.000€;Barcelona
Piso de lujo en venta en Barcelona, España;https://rd.clk.thribee.com/id.1R10Q1Whz1xz/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.18/;08008, Provincia de Barcelona;3  habitaciones;2  baños;117  m²;Lucas Fox presenta este magnífico piso de 112 m² con terraza de 7 m2 situado en el corazón de l´Eixample Izquierdo, en pleno centro de la...;Hace +30 días;LuxuryEstate;780.000€;Barcelona
Piso exclusivo de 386 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.-10nT12YTC/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.19/;Provincia de Barcelona;4  habitaciones;5  baños;386  m²;Fantastico piso alto y muy luminoso frente al mar. A estrenar. Ubicado en la zona de Diagonal Mar de Barcelona. El piso ubicado en planta 20...;Hace +1 año;LuxuryEstate;6.760.000€;Barcelona
Piso de alto standing de 216 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1_1ES1AfTjP/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.20/;Provincia de Barcelona;3  habitaciones;3  baños;216  m²;...calles cercanas. Llámanos para obtener más información sobre esta oportunidad única de sumergirte en el vibrante estilo de vida de Barcelona...;Hace +30 días;LuxuryEstate;1.550.000€;Barcelona
Piso de lujo de 146 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1TE1p1alnlu/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.21/;08001, Provincia de Barcelona;-;2  baños;146  m²;En una de las zonas peatonales más encantadoras y tranquilas de Barcelona, se encuentra este impresionante piso reformado de 146 m². La...;Hace 26 días;LuxuryEstate;1.390.000€;Barcelona
Piso exclusivo de 93 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.XyKB1d161T1s/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.22/;08008, Provincia de Barcelona;2  habitaciones;2  baños;93  m²;Esta propiedad de diseño minimalista ofrece un estilo de vida urbano en el corazón de Barcelona. Está renovada con materiales de alta calidad...;Hace 14 días;LuxuryEstate;614.000€;Barcelona
Piso de alto standing de 135 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.qkrT1W-nd/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.23/;08009, Provincia de Barcelona;-;2  baños;135  m²;...a los principales puntos de interés de la ciudad. Este piso es el lugar ideal para disfrutar del estilo de vida cosmopolita de Barcelona...;Hace 27 días;LuxuryEstate;1.200.000€;Barcelona
Piso de alto standing en venta en La Dreta de l'Eixample, Barcelona, Cataluña;https://rd.clk.thribee.com/id.mY1g1Hrg51s/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.24/;Provincia de Barcelona;4  habitaciones;4  baños;254  m²;...y servicios a tu alcance, no pierdas la oportunidad de disfrutar de un estilo de vida exclusivo y sofisticado en el corazon de Barcelona...;Hace +30 días;LuxuryEstate;2.750.000€;Barcelona
Piso de alto standing de 130 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1wU1N1PlL1XH/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.103546trovit-web-7f7dc96976-lb4hm6686e3d154408/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.8/cookieid.10211566686e3d142efb3.77998353/pos.25/;08022, Provincia de Barcelona;3  habitaciones;2  baños;130  m²;Este elegante piso de 130m2 se encuentra en una finca antigua rehabilitada, equipada con ascensor, en una ubicación privilegiada en el corazón...;Hace +30 días;LuxuryEstate;1.175.000€;Barcelona
Piso exclusivo de 192 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1p1Q1ZwNOz19/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.260076trovit-web-7f7dc96976-lb4hm6686e3d40ce42/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.9/cookieid.10211566686e3d3ee8594.55791716/pos.1/;08008, Provincia de Barcelona;2  habitaciones;3  baños;192  m²;Este magnífico piso en planta baja forma parte de un promoción de obra nueva en el centro de Barcelona. Esta promoción está ubicada en un...;Hace +1 año;LuxuryEstate;2.188.000€;Barcelona
